"id_barang";"nama_barang";"stok";"id_satuan";"id_jenis";"foto"
"BRG-0001";"Teh Pucuk Harum";"0";"2";"1";"d4f130cc51185c56c9effcfa0b4a30a0.jpg"
"BRG-0002";"Aqua";"0";"1";"1";"aqua.jpg"
"BRG-0003";"ari";"20";"4";"1";"foto_3x4-min.jpg"
"id_barang_keluar";"Mat_Code";"id_user";"jumlah_keluar";"tgl_keluar"
"BRG-K-0001";"40000710";"USR-001";"20";"2020-09-15"
"BRG-K-0002";"40000710";"USR-002";"150";"2023-02-26"
"BRG-K-0003";"40000710";"Aldo";"30";"2023-02-27"
"id_barang_masuk";"Mat_Code";"id_user";"jumlah_masuk";"tgl_masuk"
"BRG-M-0002";"40000046";"USR-0-4";"1";"2023-02-26"
"BRG-M-0003";"40000710";"USR-0-4";"100";"2023-02-26"
"BRG-M-0004";"222";;"0";"2023-02-26"
"BRG-M-0005";"2222";;"0";"2023-02-26"
"BRG-M-0006";;;"0";"2023-02-26"
"id_jenis";"nama_jenis";"ket"
"1";"Minuman";
"3";"Kemasan";
"id_satuan";"nama_satuan";"ket"
"1";"Box";
"2";"Unit";
"4";"Pack";
"Mat_Code";"Material_Description";"UOM";"Location";"Stock"
"80002476";"SPARTKITS PROMINENT-BT4B0413PVT DOSING";"SET";"R03.B1.04";"0"
"80002477";"SPARTKITS PROMINENT-C04063PVT DOSING";"SET";"R03.B1.04";"0"
"80002478";"SPARTKITS PROMINENT-PSMA05200PPE DOSING";"SET";"R04.B4.02";"0"
"80002480";"SPARTKITS PROMINENT-VANNC07042PVT DOSING";"SET";"R03.B1.04";"0"
"80002486";"PT  0-25BAR PL2653";"PC";"AC.H2.09";"0"
"80002487";"STAR SIEVE OIL FILTR 111F40&F41 NEA COMP";"SET";"R26.B2.04";"0"
"80002488";"STRAINER MAKE UP F100 DRWG.C137-5026";"PC";"R26.B5.02";"0"
"80002489";"STRAINER RECYCLE F400 DRWG.C137-5039 NEA";"PC";"R26.B3.01";"0"
"80002490";"STUF BOX PKNG 3928 A1 021 00- ZZZ-111P05";"PC";"R10.B6.03";"0"
"80002491";"SUC DISC VLV NAOH HCL PUMP";"UN";"R03.B1.04";"0"
"80002492";"SUCT STRAINER IDN-08#150 MESH 109F1016A";"PC";"R04.B1.02";"0"
"80002493";"SUCT STRAINER MF-08-#100 MESH 109F1016A";"PC";"R04.B1.02";"0"
"80002494";"OIL FILTER MF-24#100 - 109F01";"PC";"R04.B1.02";"0"
"80002495";"SUCT VLV D213726.K VLV BLOCK 101P02";"PC";"R08.B4.02";"0"
"80002496";"SUCTION VALVE (D213726-K) 101P01/03";"PC";"R08.B3.02";"0"
"80002497";"SUCTION VALVE 2ND  S1-062-004417S";"PC";"R26.B3.03";"0"
"80002498";"IN.PART SUC.VLV 3RD (1-062-004419S) NEA";"PC";"R26.B3.03";"0"
"80002499";"SUCT.VALVE 4TH (1-062-004421) NEA COMP";"PC";"R26.B3.02";"0"
"80002500";"SUCT VLV GUID 316Z S8 123 000 K09-111P05";"PC";"R10.B4.02";"0"
"80002501";"SUC.VLV W/UNLOADR 2ND(1-062-004417)NEA";"PC";"R26.B1.02";"0"
"80002502";"SUCT VLV 3100 N0 001 L00 K09-111P05";"PC";"R10.B4.03";"0"
"80002503";"SUCT VLV PLUG 3100 N0 005 L00 K09-111P05";"PC";"R10.B1.02";"0"
"80002504";"SUCT.VALVE 1ST (4019/1-062-004415) NEA";"PC";"R26.B1.02";"0"
"80002505";"SUCT VLV SEAT 3100 N0 002 L00 K09-111P05";"PC";"R10.B4.03";"0"
"80002506";"DISC VLV SPRNG 3929 T5 043 000K22-111P05";"PC";"R10.B4.03";"0"
"80002507";"SUC.VLV W/UNLOADR 3RD(1-062-004419)NEA";"PC";"R26.B1.02";"0"
"80002509";"RING DL06,2/115X4,4 (E216921) 101P02";"PC";"R08.B4.03";"0"
"80002510";"TANK TOP RETURN LINE FILTER 109F1016A";"PC";"R04.B1.02";"0"
"80002513";"TBV125 BAL REPAIR KIT F190 PTFE";"UN";"R05.B1.03";"0"
"80002515";"THROWER 1101P01A/B";"PC";"R14.B3.05";"0"
"80002516";"THROWER 1110P01A/B";"PC";"R14.B3.05";"0"
"80002517";"THROWER 1115P01A/B";"PC";"R14.B3.05";"0"
"80002518";"THROWER 1133P01A/B";"PC";"R14.B3.05";"0"
"80002519";"THROWER 1147P01";"PC";"R14.B3.05";"0"
"80002520";"THROWER 1152P01";"PC";"R14.B3.05";"0"
"80002521";"THROWER 1225P03A/B";"PC";"R14.B3.05";"0"
"80002524";"TRUNNION BRG BUSH 8813-01-044 ROLLOMAT";"PC";"R18.B4.02";"0"
"80002525";"""VAC RELIEF VLV 2"""" KSPC""";"PC";"R09.B2.03";"0"
"80002526";"VACUUM CLEANER WET & DRY ATTIX 30-01 PC";"UN";"R20.B3.01";"0"
"80002527";"VENT PLUG 1101P01A/B";"PC";"R14.B3.05";"0"
"80002528";"VENT PLUG 1110P01A/B";"PC";"R14.B2.05";"0"
"80002529";"VENT PLUG 1115P01A/B";"PC";"R14.B2.05";"0"
"80002530";"VENT PLUG 1133P01A/B";"PC";"R14.B2.05";"0"
"80002531";"VENT PLUG 1145P02A/B";"PC";"R14.B2.05";"0"
"80002532";"VENT PLUG 1152P01";"PC";"R14.B2.05";"0"
"80002533";"VENT PLUG 1225P03A/B";"PC";"R14.B2.05";"0"
"80002535";"V-RING OMEGA300-560ASBGF";"SET";"R14.B1.03";"0"
"80002537";"WATER SPRAY NOZZLE 5165 KAISER";"PC";"R18.B2.04";"0"
"80002538";"WATER WIPER 10 SCRAP BLADE 2699 KAISER";"PC";"R18.B2.04";"0"
"80002539";"WEAR PARTS KIT CR64-3-8 109PF1078/16";"PC";"R08.B2.03";"0"
"80002540";"WEAR RING 502.01 ETATORM REFILL PUMP TOH";"PC";"R14.B2.04";"0"
"80002541";"WEAR RING 502.02 ETATORM REFILL PUMP TOH";"PC";"R14.B2.04";"0"
"80002542";"WEAR RING 502.1 INVCP32/160C-100";"PC";"R14.B2.04";"0"
"80002543";"WEAR RING 502.1 INVCP32/160C-400";"PC";"R14.B2.04";"0"
"80002544";"WEAR RING 502.1 INVCP40/160C-100";"PC";"R14.B2.04";"0"
"80002545";"WEAR RING 502.1 INVCP40/160C-300";"PC";"R14.B2.04";"0"
"80002546";"WEAR RING 502.1 INVCP40/160C-800";"PC";"R14.B2.04";"0"
"80002547";"WEAR RING 502.2 INVCO32/160C-400";"PC";"R14.B2.04";"0"
"80002548";"WEAR RING 502.2 INVCP32/160C-200";"PC";"R14.B2.04";"0"
"80002549";"WEAR RING 502.2 INVCP40/160C-100";"PC";"R14.B2.04";"0"
"80002550";"WEAR RING 502.2 INVCP40/160C-300";"PC";"R14.B2.04";"0"
"80002551";"WEAR RING 502.2 INVCP40/160C-800";"PC";"R14.B2.04";"0"
"80002556";"WIRE SS304 DIA2.5 HAMON";"M";"R17.B2.01";"0"
"80002560";"ABRASIVE GRINDING PASTE";"EA";"R29.B5.02";"0"
"80002561";"AIR FILTER ELEMENT 6211 474400 BOLAITE";"PC";"R04.B1.02";"0"
"80002569";"ANGLE BAR 25MM X 25MM X 3MM X 6M 304";"PC";"FL.05";"0"
"80002570";"ANGLE BAR 25MM X 25MM X 3MM X 6M 316L";"PC";"FL.05";"0"
"80002572";"ANGLE BAR 50MM X 50MM X 5MM X 6M 304";"PC";"FL 05";"0"
"80002577";"ARGON GAS";"BT";"TUBE 02";"0"
"80002578";"ASBESTOS ROPE 12MM";"KG";"R11.B4.01";"0"
"80002580";"BATTERY  ELECTROLITE HARD WATER";"BT";"Chem Storage";"0"
"80002581";"BATTERY AA";"EA";"R20.B5.04";"0"
"80002582";"BATTERY AAA";"EA";"R20.B5.04";"0"
"80002583";"BATTERY ELECTROLITE SOFT WATER";"BT";"Chem Storage";"0"
"80002584";"BELT DRESSING SPRAY";"CAN";"A5.31";"0"
"80002587";"BLIND RIVET 4MM";"EA";"R01.B5.02";"0"
"80002588";"BLIND RIVET 5MM";"EA";"A2.33";"0"
"80002591";"""Cartridge 2,5""""x30' 1 micron 1211F01C""";"UN";"OUT 01";"0"
"80002592";"""CARTRIDGE 2,5""""X40"""" 1MICRON 1219F01C""";"UN";"OUT 01";"0"
"80002593";"""Cartridge 2,5""""x30' 1micron 1220F01C""";"UN";"OUT 01";"0"
"80002594";"""Cartridge 2,5""""x30' 1micron 1306F02A""";"UN";"OUT 01";"0"
"80002595";"""Cartridge 2,5""""x30' 1micron 1308F01C""";"UN";"OUT 01";"0"
"80002596";"""Cartridge 2,5""""x40' 1 micron 1201F02A/B""";"UN";"OUT 01";"0"
"80002597";"""SWING CH.VALVE 3"""" CL300 FERF WCB""";"PC";"R21.B2.01";"0"
"80002599";"""CLAMP HOSE SS 1/2""""""";"EA";"R29.B6.03";"0"
"80002600";"""CLAMP HOSE SS 3/4""""""";"EA";"R29.B6.03";"0"
"80002601";"""CLAMP HOSE SS 3/8""""""";"EA";"R29.B6.03";"0"
"80002602";"CNP-CHANNEL 100 X 50 X 20 X 2.3 X 6M MS";"PC";"Laydown";"0"
"80002612";"""CON REDCR 4"""" X 2-1/2"""" SCH10 SS304L""";"PC";"A8.17";"0"
"80002613";"""CON. REDUCER 5"""" X 3"""" SCH10 SS316L""";"PC";"A2.10";"0"
"80002616";"CUTTING COOLANT BROMUS F713@5L/PAIL";"PAA";"Chem Storage";"0"
"80002622";"COUPLING N-EUPEX H80 FLENDER";"EA";"R09.B4.01";"0"
"80002623";"COUPLING N-EUPEX H110 FLENDER";"SET";"R09.B4.01";"0"
"80002624";"COUPLING N-EUPEX H160 FLENDER";"EA";"R09.B5.01";"0"
"80002625";"COUPLING N-EUPEX H180 FLENDER";"SET";"R09.B4.01";"0"
"80002626";"ELEMENT COUPLING N-EUPEX H80";"SET";"R09.B5.03";"0"
"80002627";"COUPLING N-EUPEX H95 FLENDER";"SET";"R09.B4.01";"0"
"80002630";"""CUTTING  WHEEL 4""""""";"PC";"R29.B5.02";"0"
"80002631";"""CUTTING WHEEL 14""""""";"PC";"R29.B5.01";"0"
"80002632";"""CUTTING WHEEL 7""""""";"PC";"R29.B5.01";"0"
"80002633";"DEXTONE EPOXY ADHESIVES";"PC";"A5.03";"0"
"80002636";"DG CAT AIR FLTR ELEMENT AIR PRIMARY";"PC";"R04.B4.06";"0"
"80002642";"DG CAT PRIMARY FUEL FLTR 438-5385";"PC";"R04.B4.05";"0"
"80002643";"DG CAT SCA 217-0616 1LTR";"CAN";"RECEIVING";"0"
"80002646";"DG SCOUN BATTERY NEGATIVE";"PC";"R29.B5.03";"0"
"80002647";"DG SCOUN BATTERY POSITIVE";"PC";"R29.B5.03";"0"
"80002648";"DRILL BIT HSS 14MM";"PC";"R11.B3.03";"0"
"80002649";"DRILL BIT HSS 15MM";"PC";"R11.B3.03";"0"
"80002650";"DRILL BIT HSS 16MM";"PC";"R11.B3.03";"0"
"80002651";"DRILL BIT HSS 17MM";"PC";"R11.B3.03";"0"
"80002652";"DRILL BIT HSS 18MM";"PC";"R11.B3.03";"0"
"80002653";"DRILL BIT HSS 19MM";"PC";"R11.B3.03";"0"
"80002654";"DRILL BIT HSS 20MM";"PC";"R11.B3.04";"0"
"80002655";"DRILL BIT HSS 21MM";"PC";"R11.B3.04";"0"
"80002656";"DRILL BIT HSS 22MM";"PC";"R11.B3.04";"0"
"80002657";"DRILL BIT HSS 24MM";"PC";"R11.B3.04";"0"
"80002658";"DRILL BIT HSS 26MM";"PC";"R11.B3.04";"0"
"80002659";"DRILL BIT HSS 28MM";"PC";"R11.B3.03";"0"
"80002660";"DRILL BIT HSS 30MM";"PC";"R11.B3.03";"0"
"80002661";"DRILL BIT HSS 35MM";"PC";"R11.B3.04";"0"
"80002662";"DRILL BIT HSS 40MM";"PC";"R11.B3.04";"0"
"80002663";"DRILL BIT HSS 45MM";"PC";"R11.B3.04";"0"
"80002664";"DRILL BIT HSS 50MM";"PC";"R11.B3.04";"0"
"80002665";"DRILL BIT SET HSS 1-13MM";"SET";"R11.B3.03";"0"
"80002671";"""ELBOW 90° LR 3"""" SCH10 BW SS304L""";"PC";"A9.21";"0"
"80002673";"ELEC ROD GTAW A105 3.2MM";"KG";"R29.B2.02";"0"
"80002674";"ELEC ROD GTAW B106 3.2MM";"KG";"R29.B2.02";"0"
"80002675";"ELEC ROD GTAW SS2209 3.2MM";"KG";"R29.B4.01";"0"
"80002676";"ELEC ROD GTAW SS309L 3.2MM";"KG";"R29.B4.01";"0"
"80002677";"ELEC ROD GTAW SS316L 3.2MM";"KG";"R29.B4.02";"0"
"80002678";"ELEC ROD GTAW SS317L 3.2MM";"KG";"R29.B3.01";"0"
"80002679";"ELEMENT COUPLING HRC 110F 1610";"EA";"R09.B3.03";"0"
"80002680";"ELEMENT COUPLING HRC 70F 1008";"EA";"R09.B3.03";"0"
"80002681";"ELEMENT DISC COUPLING DS G100";"SET";"R09.B1.03";"0"
"80002682";"ELEMENT FLTR AIR DRIER A SERI DS5-018F";"EA";"R04.B3.02";"0"
"80002683";"ELEMENT FLTR AIR DRIER C SERI DS9-018F";"EA";"R04.B3.02";"0"
"80002684";"ELEMENT FLTR AIR DRIER T SERI DS7-018F";"EA";"R04.B3.02";"0"
"80002686";"END MILL HSS  14MM";"PC";"R11.B3.03";"0"
"80002687";"END MILL HSS 10MM";"PC";"R11.B4.03";"0"
"80002688";"END MILL HSS 11MM";"PC";"R11.B4.03";"0"
"80002689";"END MILL HSS 12MM";"PC";"R11.B4.03";"0"
"80002690";"END MILL HSS 16MM";"PC";"R11.B4.03";"0"
"80002691";"END MILL HSS 18MM";"PC";"R11.B3.03";"0"
"80002692";"END MILL HSS 20MM";"PC";"R11.B4.03";"0"
"80002693";"END MILL HSS 4MM";"PC";"R11.B4.03";"0"
"80002694";"END MILL HSS 5MM";"PC";"R11.B4.03";"0"
"80002695";"END MILL HSS 6MM";"PC";"R11.B4.03";"0"
"80002696";"END MILL HSS 7MM";"PC";"R11.B3.03";"0"
"80002697";"END MILL HSS 8MM";"PC";"R11.B4.03";"0"
"80002698";"END MILL HSS 9MM";"PC";"R11.B4.03";"0"
"80002702";"""WNRF FLANGE 2"""" CL150 A182 SS316L""";"PC";"A8.03";"0"
"80002704";"""FLANGE SORF 10"""" CL150 316L B16.5""";"EA";"R30.B4.01";"0"
"80002706";"""SORF FLANGE4"""" CL150 SS316L""";"EA";"A9.07";"0"
"80002707";"""SO FLANGE 5"""" RF CL150 SS316L""";"EA";"A9.07";"0"
"80002722";"FLASHBACK ARRESTER LPG";"EA";"R11.B2.02";"0"
"80002723";"FLASHBACK ARRESTER OXYGEN";"EA";"R11.B2.02";"0"
"80002727";"GASKET KLINGERIT WIRE C1000 1200x1200x3";"SHT";"R16.B2.01";"0"
"80002728";"GASKET KLINGERIT WIRE C1000 1200x1200x5";"SHT";"R16.B4.01";"0"
"80002729";"GASKET NON ASBESTOS 1x1524x3810";"SHT";"R16.B4.01";"0"
"80002732";"GASKET RUBBER 10x1270x1270";"SHT";"R29.B6.03";"0"
"80002733";"GASKET RUBBER 3x1270x1270";"SHT";"R16.B1.01";"0"
"80002734";"GASKET RUBBER 5x1270x1270";"SHT";"R16.B3.01";"0"
"80002735";"GASKET TOMBO-1000 3x1270x1270";"SHT";"R16.B4.01";"0"
"80002736";"GASKET TOMBO-1000 5x1270x1270";"SHT";"R16.B4.01";"0"
"80002737";"""GT.VALVE 1"""" CL800 SW A105""";"PC";"A6.14";"0"
"80002739";"""GT. VALVE 1-1/2"""" CL800  SW SS304L""";"PC";"A7.13";"0"
"80002742";"""GT.VALVE 2"""" CL300 FE WCB""";"EA";"R21.B5.01";"0"
"80002744";"""GT.VALVE 3"""" CL150 13CR FE WCB""";"PC";"A7.10";"0"
"80002746";"""GT.VALVE 3"""" CL300 FE WCB""";"EA";"R21.B5.01";"0"
"80002750";"GLAND PACKING 10MM GRAPHITE";"ROL";"R11.B2.01";"0"
"80002751";"GLAND PACKING 10MM TEFLON";"ROL";"R11.B2.01";"0"
"80002752";"GLAND PACKING 12MM GRAPHITE";"ROL";"R11.B4.01";"0"
"80002753";"GLAND PACKING 12MM TEFLON";"ROL";"R11.B4.01";"0"
"80002754";"GLAND PACKING 3MM GRAPHITE";"ROL";"R11.B3.01";"0"
"80002755";"GLAND PACKING 3MM TEFLON";"ROL";"R11.B3.01";"0"
"80002756";"GLAND PACKING 4MM GRAPHITE";"ROL";"R11.B3.01";"0"
"80002757";"GLAND PACKING 4MM TEFLON";"ROL";"R11.B3.01";"0"
"80002758";"GLAND PACKING 6MM GRAPHITE";"ROL";"R11.B4.01";"0"
"80002759";"GLAND PACKING 6MM TEFLON";"ROL";"R11.B4.01";"0"
"80002760";"GLAND PACKING 8MM GRAPHITE";"ROL";"R11.B3.01";"0"
"80002761";"GLAND PACKING 8MM TEFLON";"ROL";"R11.B4.01";"0"
"80002767";"GREASE GADUS S3 V220C 2";"PAA";"Chem Storage";"0"
"80002768";"GREASE HIGH TEMP GADUS S5 T1002";"PAI";"Chem Storage";"0"
"80002769";"GREASE ROLYEX EM SULLAIR";"PAI";"R04.B3.04";"0"
"80002770";"""GRINDING WHEEL 4""""""";"PC";"R29.B5.02";"0"
"80002771";"""GRINDING WHEEL 7""""""";"PC";"R29.B5.01";"0"
"80002772";"HAND WIRE BRUSH BRONZE";"PC";"A7.26";"0"
"80002773";"HAND WIRE BRUSH MILD STEEL";"PC";"A7.26";"0"
"80002774";"HARDWARE 16CHNL IN,8CHNL OUT";"SET";"AC.H2.13";"0"
"80002775";"H-BEAM 100 X 100 X 6 X 8MM  X 12M MS";"M";"BEHIND WH";"0"
"80002777";"H-BEAM 150 X 150 X 7 X 10MM  X 12M MS";"M";"BEHIND WH";"0"
"80002779";"H-BEAM 200 X 200 X 8 X 12MM  X 12M MS";"M";"BEHIND WH";"0"
"80002781";"H-BEAM 300 X 300 X 10 X 15MM  X 12M MS";"PC";"Laydown";"0"
"80002784";"HEX SAW BIG";"EA";"R29.B6.04";"0"
"80002785";"HEX SAW SMALL";"EA";"R29.B6.03";"0"
"80002786";"""HOSE OXY/ACY 3/8""""""";"M";"R23.B5.02";"0"
"80002789";"LOCTITE 410";"PC";"AC.F1.07";"0"
"80002792";"LUBE OIL ISO VG 150";"DR";"Chem Storage";"0"
"80002793";"LUBE OIL ISO VG 46";"DR";"Chem Storage";"0"
"80002795";"LUBE OIL S4 GX 220 OMALA SHELL";"DR";"Chem Storage";"0"
"80002796";"LUBE OIL SAE 10";"L";"Chem Storage";"0"
"80002797";"LUBE OIL SAE 15W-40";"L";"Chem Storage";"0"
"80002798";"LUBE OIL SAE 85W-90";"DR";"Chem Storage";"0"
"80002799";"LUBE OIL TELLUS 32 SHELL";"DR";"Chem Storage";"0"
"80002801";"MOLYKOTE";"EA";"A5.03";"0"
"80002802";"MS PLATE 10MM X 1200 X 2400";"SHT";"DEPAN.WH";"0"
"80002803";"MS plate  12mmx1200x2400mm";"SHT";"DEPAN.WH";"0"
"80002804";"MS plate  20mmx1200x2400mm";"SHT";"DEPAN.WH";"0"
"80002805";"MS plate  6mmx1200x2400mm";"SHT";"Laydown";"0"
"80002806";"MS plate  8mmx1200x2400mm";"SHT";"DEPAN.WH";"0"
"80002808";"NOZZLE ARGON WELDING 2.5MM";"PC";"R29.B5.03";"0"
"80002810";"NOZZLE CUTTING TORCH NO.2";"PC";"R29.B3.03";"0"
"80002811";"NOZZLE CUTTING TORCH NO.3";"PC";"R29.B3.03";"0"
"80002812";"""NYLON HOSE 3/4"""" 50M""";"ROL";"R17.B6.01";"0"
"80002814";"OIL FLTR LY15/25";"PC";"R33.B2.02";"0"
"80002815";"OIL FLTR LY38/25";"PC";"R33.B1.01";"0"
"80002817";"O-RING 190X5.7 VITON";"PC";"R04.B6.03";"0"
"80002818";"ORING 235X5.7 VITON";"PC";"R06.B3.03";"0"
"80002819";"O-RING 3MM VITON";"M";"R06.B3.03";"0"
"80002820";"O-RING 4MM VITON";"M";"R06.B3.03";"0"
"80002821";"O-RING 5MM VITON";"M";"R06.B3.03";"0"
"80002822";"O-RING 7MM VITON";"M";"R06.B3.03";"0"
"80002823";"OXYGEN GAS";"BT";"TUBE 02";"0"
"80002825";"""PIPE 1"""" SCH10 BW 6M SS316L""";"PC";"C 12";"0"
"80002830";"""PIPE 1"""" SCH40 SMLS 6M A106 CS""";"PC";"LAYDOWN";"0"
"80002831";"""PIPE 1"""" SCH40 BW 6M SS304L""";"PC";"C54";"0"
"80002838";"""PIPE 1/2"""" SCH10 BW 6M SS304L""";"PC";"FL.05";"0"
"80002840";"""PIPE 1/2"""" SCH10 BW 6M SS317L""";"PC";"C66";"0"
"80002844";"""PIPE 1/2"""" SCH40 SMLS 6M A106 CS""";"PC";"LAYDOWN";"0"
"80002848";"""PIPE 1/2"""" SCH80 SMLS 6M A106 CS""";"M";"C 09";"0"
"80002885";"""PIPE 12"""" SCH40 SMLS 6M A106 CS""";"PC";"BEHIND WH";"0"
"80002919";"""PIPE 2"""" SCH10 SMLS 6M SS304L""";"PC";"Laydown";"0"
"80002927";"""PIPE 2"""" SCH40 BW 6M SS316L""";"PC";"Laydown";"0"
"80002934";"""PIPE 2-1/2"""" SCH10 BW 6M SS316L""";"PC";"Laydown";"0"
"80002947";"""PIPE 3"""" SCH10 SMLS 6M SS304L""";"PC";"LAYDOWN";"0"
"80002962";"""PIPE 4"""" SCH10 BW 6M SS316L""";"PC";"Tracon";"0"
"80002968";"""PIPE 4"""" SCH40 BW 6M SS304L""";"PC";"C54";"0"
"80002976";"""PIPE 5"""" SCH10 BW 6M SS316L""";"PC";"Tracon";"0"
"80002990";"""PIPE 6"""" SCH10 BW 6M SS304L""";"PC";"Tracon";"0"
"80005385";"""SORF FLANGE 14"""" CL150 A105""";"PC";"C 09";"0"
"80005390";"""SORF FLANGE 20"""" CL150 A105""";"PC";"C 09";"0"
"80005524";"""PIPE 1"""" SCH80 6M A106 CS""";"PC";"C 09";"0"
"80008854";"""STUD BOLT 1/2"""" X 2"""" C/W 2NUT HDG""";"PC";"C 12";"0"
"80008859";"""STUD BOLT 5/8"""" X 3"""" C/W 2NUT HDG""";"PC";"C 12";"0"
"80011111";"MICR C.FLOWMETER C/W TRANSMTR FT-12258";"PC";"C 10";"0"
"80011228";"TEIKOKU PUMP MDL DA91-316J4BM-0405T1Q-B";"UN";"C 08";"0"
"80012120";"ROUND BAR 10MM X 12M";"PC";"C 12";"0"
"80012503";"MOTOR ABB 75KW M3JP 280SMA 4, 400V EX";"PC";"C 08";"0"
"80012771";"""PIPE 3/4"""" SCH10 6M SS316L""";"PC";"C 12";"0"
"80012792";"""ELBOW 90° 2"""" SCH40 SS316L""";"PC";"A8.27/C 46";"0"
"80013029";"TRAY CABLE 100MMX100MM C/W COVER LEGRAND";"PC";"C 05";"0"
"80013030";"""ELECTRICAL METALIC CONDUIT CABLE 3/4""""""";"PC";"C 05";"0"
"80013031";"""ELECTRICAL METALIC CONDUIT CABLE 1/2""""""";"PC";"C 05";"0"
"80013981";"ISOLITE 1400 CERAMIC FIBER  THICK:25MM";"ROL";"C 0";"0"
"80014516";"GL.VALVE DN150 PN40 BW WTA 11.3 Y - CS";"PC";"C 08";"0"
"80015891";"HOLLOW SQUARE 50 X 50 X 2.5MM X 6M SS304";"PC";"C 12";"0"
"80015892";"UNP 100 X 50 X 4MM X 6M SS304(BENDINGAN)";"PC";"C 12";"0"
"80016711";"PLATE STRIP 60MM X 5MM X 1M SS904L";"SHT";"C 12";"0"
"80016712";"PLATE STRIP 90MM X 4MM X1M SS904L";"SHT";"C 12";"0"
"80017162";"ROCWOOL BLANKET 50MM x 600MM X 5000MM";"ROL";"C 0";"0"
"80017418";"""SWRF FLANGE 4"""" CL150 CS""";"PC";"C 09";"0"
"80017462";"SUPPORT-CHANNEL-100x50x5mm-CS-ASTM.A36";"PC";"C 09";"0"
"80017464";"""VALVE-GATE-F/E-2""""-#150-CS""";"PC";"C 09";"0"
"80017477";"""VALVE-BALL-SW-1/4""""-SS304L""";"PC";"C 09";"0"
"80017483";"""VALVE-BUTTERFLY-F/E-3""""-#150-SS304""";"PC";"C 09";"0"
"80017485";"""VALVE-Y.STRAINER-F/E-3""""-#150-SS304""";"PC";"C 09";"0"
"80017486";"""VALVE-Y.STRAINER-F/E-6""""-#150-SS304""";"PC";"C 09";"0"
"80017704";"""SORF FLANGE 3/4"""" CL150 A105 CS""";"PC";"A9.05/C 09";"0"
"80017879";"""NORMAL TEE 14"""" SCH20 BW A234""";"PC";"C 09";"0"
"80017880";"""ECC.REDUCER 20"""" X 14"""" SCH20 BW A234""";"PC";"C 09";"0"
"80018063";"PALL RING Ø40MM SS1,4435/SS316L - 105V06";"PC";"C 10";"0"
"80018268";"""PIPE 1"""" SCH20 SMLS 6M SS304L""";"PC";"C 09";"0"
"80018348";"""PIPE 1/2"""" SCH20 SMLS 6M SS316L""";"PC";"C 09";"0"
"80018349";"""PIPE 2"""" SCH20 SMLS 6M SS316L""";"PC";"C 09";"0"
"id_supplier";"nama_supplier";"notelp";"alamat"
"SPLY-0001";"Radhian Sobarna";"087817379229";"Sumedang"
"SPLY-0002";"Heri Perdiansyah";"089829128118";"Sumedang"
"SPLY-0003";"Widi Priansyah";"089876261556";"Sumedang"
"id_user";"nama";"username";"email";"nip";"level";"password";"foto";"status"
"USR-0-4";"Kevin GGS";"kevin";"kevindarkbatman@gmail.com";"123231";"member";"cc03e747a6afbbcbf8be7668acfebee5";"user.png";"Aktif"
"USR-002";"Aldo";"aldo";"Aldogantengsmriwing@gmail.com";"123456789";"member";"cc03e747a6afbbcbf8be7668acfebee5";"9200fa2ecff5393eb65f01cd3c686689.jpg";"Aktif"
"USR-004";"capybara";"capybara";"test@gmail.com";"1232123";"kepala gudang";"cc03e747a6afbbcbf8be7668acfebee5";"capybara1.jpg";"Aktif"
"USR-05";"Edi";"edi";"edigaul@gmail.com";"123321";"admin";"cc03e747a6afbbcbf8be7668acfebee5";"user.png";"Aktif"
